Commodity_Detail,Commodity Group,Production_Type,Sector,Sub-Sector,HS8,NAICS6,NAICS6_Code,NAICS5_Code,NAICS4_Code,NAICS3_Code,HS8_code
"Tomatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20029010 Tomatoes nes, prepr or presvd o/t by vinegar or acetic acid in airtight ctnr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20029010
"Tomatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20029011 Tomato paste, prepr/presvd o/t by vinegar/acetic acid,ctnr capacity < 1.4 kg (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20029011
"Tomatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20029019 Tomato paste,nes, prepr/presvd o/t by vinegar/acetic acid,ctnr capacity >= 1.4kg (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20029019
"Tomatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20029021 Tomato purée, prepr/presvd o/t by vinegar/acetic acid,ctnr capacity < 1.4 kg (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20029021
"Tomatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20029029 Tomato purée,nes, prepr/presvd o/t by vinegar/acetic acid,ctnr capacity >= 1.4kg (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20029029
"Tomatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20029090 Tomatoes, nes, prepared or preserved o/t by vinegar or acetic acid (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20029090
"Mushrooms, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20031000 Mushrooms, of genus Agaricus,prepared or preserved o/t by vinegar or acetic acid (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20031000
"Mushrooms, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20031010 Mushrooms prepr or presvd,o/t by vinegar or acetic acid, in air-tight ctnr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20031010
"Mushrooms, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20031090 Mushrooms prepr or presvd,o/t by vinegar or acetic acid,not in air-tight cntr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20031090
"Mushrooms, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),20032000 Truffles prepared or preserved other than by vinegar or acetic acid (Kilogram),"311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20032000
"Mushrooms, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20039000 Mushrooms,o/t genus Agaricus & truffles,prepr/presvd o/t by vinegar/acetic acid (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20039000
"Truffles, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20039010 Truffles, prepared or preserved otherwise than by vinegar or acetic acid (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20039010
"Mushrooms, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20039090 Mushrooms, o/t genus Agaricus, prepared or preserved o/t by vinegar/acetic acid (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20039090
"Potatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20041000 Potatoes prepared or preserved other than by vinegar or acetic acid, frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20041000
"Carrots, frozen",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049010 Baby carrots,not exc 11cm,prepr/presvd o/t by vin, acetic acid or sugar,frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049010
"Beans, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049011 Beans,green or wax,incl snap,prep/presvd o/t by vinegar/acetic acid/sugar,frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049011
"Peas, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049012 Peas, prepared, or preserved, o/t by vinegar, acetic acid or sugar, frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049012
"Corn, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049013 Corn prepared or preserved, o/t by vinegar, acetic acid or sugar, frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049013
"Asparagus, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049020 Asparagus, prepared or preserved o/t by vinegar, acetic acid or sugar, frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049020
"Cauliflower and broccoli, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049030 Broccoli & cauliflowers, prepr or presvd o/t by vin, acetic acid or sugar,frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049030
"Carrots, frozen",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049041 Baby carrots,not excd 11cm,prepr/presvd o/t by vin, acetic acid or sugar,frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049041
"Carrots, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049049 Carrots,nes,prepared/preserved o/t by vinegar, acetic acid or sugar, frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049049
"Spinach, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049050 Spinach, prepared or preserved o/t by vinegar, acetic acid or sugar, frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049050
"Other vegetables, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049090 Veg,nes & mx of veg,prepared/preserved o/t by vinegar/acetic acid/sugar,frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049090
"Artichokes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049091 Artichokes,bamboo shoots, okra, etc, prepr/presvd o/t by vin,acetic acid/sug,frz (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049091
"Corn, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20049099 Corn, prepared or preserved o/t by vinegar, acetic acid or sugar, frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20049099
"Other vegetables, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20051000 Homogenized vegetables prep or presvd, o/t by vinegar or acetic acid,not frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20051000
"Potatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20052000 Potatoes prepared or preserved, o/t by vinegar or acetic acid, not frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20052000
"Potatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20052010 Potatoes prepr or presvd,o/t by vinegar or acetic acid,not frz,in air-tight ctnr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20052010
"Potatoes, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20052090 Potatoes prepr or presvd,o/t by vinegar/acetic acid ,not frz,not air-tight ctnr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20052090
"Sauerkraut, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20053000 Sauerkraut prepared or preserved, o/t by vinegar or acetic acid, not frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20053000
"Sauerkraut, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20053010 Sauerkraut prepr or presvd,o/t by vinegar/acetic acid,not frz,in air-tight ctnr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20053010
"Sauerkraut, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20053090 Sauerkraut prepr or presvd,o/t by vinegar/acetic acid,not frz,not air-tight ctnr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20053090
"Peas, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20054000 Peas prepr or presvd, other than by vinegar, acetic acid or sugar, not frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20054000
"Peas, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20054010 Peas prepr or presvd, o/t by vinegar or acetic acid, not frz, in air-tight cntr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20054010
"Peas, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20054090 Peas prepr or presvd,o/t by vinegar or acetic acid,not frz,not in air-tight cntr (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20054090
"Beans, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20055100 Beans, shelled,prepared or preserved,o/t by vinegar/acetic acid/sugar,not frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20055100
"Beans, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20055110 Beans,baked,shelled prepr or presvd, o/t by vinegar or acetic acid, not frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20055110
"Beans, preserved",Fruit & vegetables (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"20055190 Beans,shelled,baked,prepr/presvd o/t by vinegar,acetic acid or sugar, not frozen (Kilogram)","311420 Fruit and vegetable canning, pickling and drying",311420,31142,3114,311,20055190
